row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,64.908.247.987,11.211.501.998,64908247987.0,11211501998.0
Phí thư tín dụng (LC) phải trả ngân hàng,Phí thư tín dụng (LC) phải trả ngân hàng,Phí thư tín dụng (LC) phải trả ngân hàng,5.527.441.170,6.595.064.295,5527441170.0,6595064295.0
Chi phí liên quan đến trái phiếu phát hành,Chi phí liên quan đến trái phiếu phát hành,Chi phí liên quan đến trái phiếu phát hành,2.242.708.327,26.084.126.055,2242708327.0,26084126055.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,794.561.891,1.756.511.512,794561891.0,1756511512.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,73.472.959.375,45.647.203.860,73472959375.0,45647203860.0
