row_label_raw,row_label_full,col_0,col_1,2019VND,2018VND,numeric__col_1,numeric__2019VND,numeric__2018VND
i),i),i),Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,,
i),i) > i),i),Công ty TNHH MTV Thời trang CAO,72.226.202.802,34.806.369.352,,72226202802.0,34806369352.0
i),i) > i),i),Công ty TNHH MTV Giám định PNJ,-,39.900.000,,,39900000.0
i),i) > i),i),Công ty TNHH MTV Kỹ nguyênKhách hàng,6.251.644.952,-,,6251644952.0,
i),i) > i),i),Công ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,2.141.533.885.921,49.110.965.439,,2141533885921.0,49110965439.0
i),i) > i),i),,2.220.011.733.675,83.957.234.791,,2220011733675.0,83957234791.0
ii),ii),ii),Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,,,
ii),ii) > ii),ii),Công ty TNHH MTV Thời trang CAO,7.899.340.227,6.739.704.326,,7899340227.0,6739704326.0
ii),ii) > ii),ii),Công ty TNHH MTV Giám định PNJ,3.227.801.500,3.287.285.195,,3227801500.0,3287285195.0
ii),ii) > ii),ii),Công ty TNHH MTV Kỹ nguyênKhách hàng,12.212.312.698,-,,12212312698.0,
ii),ii) > ii),ii),Công ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,3.267.540.993.554,229.529.515.425,,3267540993554.0,229529515425.0
ii),ii) > ii),ii),,3.290.880.447.979,239.556.504.946,,3290880447979.0,239556504946.0
iii),iii),iii),Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,,
iii),iii) > iii),iii),Công ty TNHH MTV Giám định PNJ,950.104.108,881.304.112,,950104108.0,881304112.0
iv),iv),iv),Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,,,
iv),iv) > iv),iv),Công ty TNHH MTV Thời trang CAO,-,20.000.000.000,,,20000000000.0
iv),iv) > iv),iv),Công ty TNHH MTV Kỹ nguyênKhách hàng,10.000.000.000,20.000.000.000,,10000000000.0,20000000000.0
iv),iv) > iv),iv),Công ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,-,100.000.000.000,,,100000000000.0
iv),iv) > iv),iv),,10.000.000.000,140.000.000.000,,10000000000.0,140000000000.0
