row_label_raw,row_label_full,Thuế giá trị gia tăng,Tại ngày1.1.2019VND > 35.907.344.209,Số phải nộptrong nămVND > 397.940.075.461,Số đã thực nộptrong nămVND > (391.631.102.551),Tại ngày31.12.2019VND > 42.216.317.119,numeric__Tại ngày1.1.2019VND > 35.907.344.209,numeric__Số phải nộptrong nămVND > 397.940.075.461,numeric__Số đã thực nộptrong nămVND > (391.631.102.551),numeric__Tại ngày31.12.2019VND > 42.216.317.119
Thuế TNDN,Thuế TNDN,Thuế TNDN,96.993.072.715,293.343.935.792,(275.691.386.747),114.645.621.760,96993072715.0,293343935792.0,-275691386747.0,114645621760.0
Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,3.218.349.273,53.837.344.110,(52.919.989.667),4.135.703.716,3218349273.0,53837344110.0,-52919989667.0,4135703716.0
Khác,Khác,Khác,4.592.183.218,66.753.597,(89.306.282),4.569.630.533,4592183218.0,66753597.0,-89306282.0,4569630533.0
,,,140.710.949.415,745.188.108.960,(720.331.785.247),165.567.273.128,140710949415.0,745188108960.0,-720331785247.0,165567273128.0
