row_label_raw,row_label_full,col_0,col_1,2019VND,2018VND,numeric__col_1,numeric__2019VND,numeric__2018VND
iv),iv),iv),Khoản phải thu ngắn hạn khác (Thuyết minh 6(a)),,,,,
iv),iv) > iv),iv),Công ty TNHH MTV Kỷ nguyênKhách hàng,2.303.718.963,140.000.000,,2303718963.0,140000000.0
v),v),v),Phải trả người bán ngắn hạn (Thuyết minh 12),,,,,
v),v) > v),v),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,2.105.605.324-,139.782.706.112,,,139782706112.0
v),v) > v),v),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,2.105.605.324,139.782.706.112,,2105605324.0,139782706112.0
vi),vi),vi),Người mua trả tiền trước ngắn hạn (Thuyết minh 13),,,,,
vi),vi) > vi),vi),Công ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,-,9.592.948.710,,,9592948710.0
vi),vi) > vi),vi),Công ty TNHH MTV Kỷ nguyênKhách hàng,-,188.534.000,,,188534000.0
vi),vi) > vi),vi),Công ty TNHH MTV Kỷ nguyênKhách hàng,-,9.781.482.710,,,9781482710.0
vii),vii),vii),Phải trả ngắn hạn khác (Thuyết minh 17),,,,,
vii),vii) > vii),vii),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,545.841.096-,317.216.43813.451.895,,,3.1721643813451896e+16
vii),vii) > vii),vii),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Chế tác vàKinh doanh Trang sức PNJ,545.841.096,330.668.333,,545841096.0,330668333.0
viii),viii),viii),Vay ngắn hạn (Thuyết minh 18(a)),,,,,
viii),viii) > viii),viii),Công ty TNHH MTV Giám định PNJ,23.000.000.000,12.000.000.000,,23000000000.0,12000000000.0
