row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
,,,VND,VND,,
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,7.352.919.737.857,7.262.481.374.680,7352919737857.0,7262481374680.0
- Doanh thu bán hàng hóa bát động sản,- Doanh thu bán hàng hóa bát động sản,- Doanh thu bán hàng hóa bát động sản,1.025.124.031.575,1.560.687.558.762,1025124031575.0,1560687558762.0
"- Doanh thu bán các sản phẩm kính, guống","- Doanh thu bán các sản phẩm kính, guống","- Doanh thu bán các sản phẩm kính, guống",1.167.009.374.865,1.201.944.189.998,1167009374865.0,1201944189998.0
"- Doanh thu bán các sản phẩm sứ, sen vòi và phụ kiện","- Doanh thu bán các sản phẩm sứ, sen vòi và phụ kiện","- Doanh thu bán các sản phẩm sứ, sen vòi và phụ kiện",976.920.459.704,918.898.614.275,976920459704.0,918898614275.0
- Doanh thu bán các sản phẩm gạch ốp lát,- Doanh thu bán các sản phẩm gạch ốp lát,- Doanh thu bán các sản phẩm gạch ốp lát,1.965.523.116.255,1.629.659.579.262,1965523116255.0,1629659579262.0
"- Doanh thu bán các sản phẩm gạch, ngói đất sét nung","- Doanh thu bán các sản phẩm gạch, ngói đất sét nung","- Doanh thu bán các sản phẩm gạch, ngói đất sét nung",2.059.030.595.668,1.776.221.361.846,2059030595668.0,1776221361846.0
"- Doanh thu bán các sản phẩm bao bì, má phanh","- Doanh thu bán các sản phẩm bao bì, má phanh","- Doanh thu bán các sản phẩm bao bì, má phanh",30.306.922.796,36.309.338.655,30306922796.0,36309338655.0
- Doanh thu bán sản phẩm bê tông khí,- Doanh thu bán sản phẩm bê tông khí,- Doanh thu bán sản phẩm bê tông khí,39.603.578.570,44.781.910.518,39603578570.0,44781910518.0
- Doanh thu bán cát trắng thủy tinh,- Doanh thu bán cát trắng thủy tinh,- Doanh thu bán cát trắng thủy tinh,32.643.271.420,37.587.146.847,32643271420.0,37587146847.0
"- Doanh thu từ khai thác, chế biến và kinh doanh khoáng sản","- Doanh thu từ khai thác, chế biến và kinh doanh khoáng sản","- Doanh thu từ khai thác, chế biến và kinh doanh khoáng sản",35.792.406.377,30.744.732.084,35792406377.0,30744732084.0
- Doanh thu bán hàng khác,- Doanh thu bán hàng khác,- Doanh thu bán hàng khác,20.965.980.627,25.646.942.433,20965980627.0,25646942433.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,691.458.897.579,500.812.485.991,691458897579.0,500812485991.0
"- Dịch vụ cho thuê bát động sản, hạ tầng khu công nghiệp","- Dịch vụ cho thuê bát động sản, hạ tầng khu công nghiệp","- Dịch vụ cho thuê bát động sản, hạ tầng khu công nghiệp",351.669.654.425,185.800.197.691,351669654425.0,185800197691.0
"- Doanh thu từ các dịch vụ liên quan tới quản lý, vận hành các khu công nghiệp, khu đô thị, chung cư","- Doanh thu từ các dịch vụ liên quan tới quản lý, vận hành các khu công nghiệp, khu đô thị, chung cư","- Doanh thu từ các dịch vụ liên quan tới quản lý, vận hành các khu công nghiệp, khu đô thị, chung cư",241.023.975.782,230.836.446.574,241023975782.0,230836446574.0
- Dịch vụ tư vấn xây dựng và thi nghiệp vật liệu xây dựng,- Dịch vụ tư vấn xây dựng và thi nghiệp vật liệu xây dựng,- Dịch vụ tư vấn xây dựng và thi nghiệp vật liệu xây dựng,20.465.730.593,9.847.455.503,20465730593.0,9847455503.0
- Dịch vụ du lịch,- Dịch vụ du lịch,- Dịch vụ du lịch,24.536.340.446,21.458.505.069,24536340446.0,21458505069.0
"- Dịch vụ lắp đặt khung nhôm, vách kính, các loại cửa","- Dịch vụ lắp đặt khung nhôm, vách kính, các loại cửa","- Dịch vụ lắp đặt khung nhôm, vách kính, các loại cửa",5.486.021.737,15.453.933.953,5486021737.0,15453933953.0
- Doanh thu về phí duy trì và phát triển thương hiệu,- Doanh thu về phí duy trì và phát triển thương hiệu,- Doanh thu về phí duy trì và phát triển thương hiệu,1.261.970.454,1.419.167.965,1261970454.0,1419167965.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,47.015.204.142,35.996.779.236,47015204142.0,35996779236.0
Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,94.400.178.703,56.610.739.603,94400178703.0,56610739603.0
,,,8.138.778.814.139,7.819.904.600.274,8138778814139.0,7819904600274.0
