row_label_raw,row_label_full,col_0,Giá trị sổ kế toán > 31/12/2016,Giá trị sổ kế toán > 01/01/2016,numeric__Giá trị sổ kế toán > 31/12/2016,numeric__Giá trị sổ kế toán > 01/01/2016
,,,VND,VND,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,2.146.146.438.406,2.240.357.322.575,2146146438406.0,2240357322575.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",1.448.364.695.310,1.483.522.400.046,1448364695310.0,1483522400046.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,794.719.334.956,696.975.298.663,794719334956.0,696975298663.0
,,,4.389.230.468.672,4.420.855.021.284,4389230468672.0,4420855021284.0
