row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2016 > VND,01/01/2016 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2016 > VND,numeric__01/01/2016 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,5.363.762.372.913,4.933.297.140.399,,,5363762372913.0,4933297140399.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,1.054.085.576.436,708.453.871.600,,3.0,1054085576436.0,708453871600.0
111,111,111,1. Tiền,,581.098.954.578,448.186.296.619,,,581098954578.0,448186296619.0
112,112,112,2. Các khoản tương đương tiền,,472.986.621.858,260.267.574.981,,,472986621858.0,260267574981.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,10.000.000.000,10.195.675.465,,4.0,10000000000.0,10195675465.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,10.000.000.000,10.195.675.465,,,10000000000.0,10195675465.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.233.381.165.166,1.324.213.724.130,,,1233381165166.0,1324213724130.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,908.850.639.128,1.024.173.604.180,,5.0,908850639128.0,1024173604180.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,136.389.082.349,162.186.019.575,,6.0,136389082349.0,162186019575.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,2.100.000.000,2.100.000.000,,7.0,2100000000.0,2100000000.0
136,136,136,4. Phải thu ngắn hạn khác,8,318.867.593.458,251.133.895.620,,8.0,318867593458.0,251133895620.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(133.383.110.817),(116.066.842.268),,,-133383110817.0,-116066842268.0
139,139,139,6. Tài sản thiếu chờ xử lý,,556.961.048,687.047.023,,,556961048.0,687047023.0
140,140,140,IV. Hàng tồn kho,10,2.920.375.233.868,2.761.304.184.018,,10.0,2920375233868.0,2761304184018.0
141,141,141,1. Hàng tồn kho,,2.952.200.839.806,2.792.765.486.120,,,2952200839806.0,2792765486120.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(31.825.605.938),(31.461.302.102),,,-31825605938.0,-31461302102.0
150,150,150,V. Tài sản ngắn hạn khác,,145.920.397.443,129.129.685.186,,,145920397443.0,129129685186.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,29.793.571.006,8.702.635.310,,11.0,29793571006.0,8702635310.0
152,152,152,2. Thuế GTGT được khấu trừ,,101.382.974.978,85.104.842.547,,,101382974978.0,85104842547.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,14.743.851.459,35.322.207.329,,19.0,14743851459.0,35322207329.0
