row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.418.180.825.821,3.150.639.629.808,3418180825821.0,3150639629808.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.345.671.637.475,1.204.070.081.857,1345671637475.0,1204070081857.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",144.934.809.070,136.378.567.505,144934809070.0,136378567505.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,418.442.659.237,416.999.260.301,418442659237.0,416999260301.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",35.821.898.466,23.409.748.041,35821898466.0,23409748041.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,17.151.659.482,14.983.373.332,17151659482.0,14983373332.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,972.698.746.687,763.985.179.250,972698746687.0,763985179250.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,754.207.668.698,653.528.319.635,754207668698.0,653528319635.0
,,,7.107.109.904.936,6.363.994.159.729,7107109904936.0,6363994159729.0
