row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,5.645.611.946,-,-,-,5645611946.0,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",575.547.868.181,(8.373.726.646),513.600.265.764,(7.935.363.626),575547868181.0,-8373726646.0,513600265764.0,-7935363626.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",75.192.361.235,(863.864.944),83.689.079.781,(1.147.843.483),75192361235.0,-863864944.0,83689079781.0,-1147843483.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.535.333.439.186,(1.273.312.770),1.340.491.474.469,(1.273.312.770),1535333439186.0,-1273312770.0,1340491474469.0,-1273312770.0
Thành phẩm,Thành phẩm,Thành phẩm,645.787.473.903,(16.800.938.334),784.628.360.439,(14.048.388.032),645787473903.0,-16800938334.0,784628360439.0,-14048388032.0
Hàng hoá,Hàng hoá,Hàng hoá,109.076.060.229,(4.223.328.459),64.343.805.746,(6.564.435.015),109076060229.0,-4223328459.0,64343805746.0,-6564435015.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,5.618.025.126,(290.434.785),6.012.499.921,(491.959.176),5618025126.0,-290434785.0,6012499921.0,-491959176.0
,,,2.952.200.839.806,(31.825.605.938),2.792.765.486.120,(31.461.302.102),2952200839806.0,-31825605938.0,2792765486120.0,-31461302102.0
