row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Brokerage expenses of projects are allocated according to real estate revenue,Brokerage expenses of projects are allocated according to real estate revenue,Brokerage expenses of projects are allocated according to real estate revenue,"163,122,006,050","158,006,054,749",,
Tools and supplies,Tools and supplies,Tools and supplies,"3,839,826,794","8,685,574,350",,
Total,Total,Total,"166,961,832,844","166,691,629,099",,
