row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Salary expenses,Salary expenses,Salary expenses,"57,486,052,928","56,099,530,402",,
Depreciations,Depreciations,Depreciations,"9,516,805,455","7,161,258,165",,
Reversal of provisions,Reversal of provisions,Reversal of provisions,"(14,710,487,348)",-,,
Business expenses,Business expenses,Business expenses,"29,467,177,774","10,042,950,799",,
Other expenses,Other expenses,Other expenses,"37,208,229,925","26,434,819,661",,
Total,Total,Total,"118,967,778,734","99,738,559,027",,
