row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Sales return,Sales return,Sales return,"228,731,455,039","11,970,029,053",,
Total,Total,Total,"228,731,455,039","11,970,029,053",,
