row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties,Third parties,Third parties,"118,592,084,632","266,425,155,136",,
Hai Pha Vietnam Company limited,Hai Pha Vietnam Company limited,Hai Pha Vietnam Company limited,"18,487,358,211","78,963,615,329",,
Others (i),Others (i),Others (i),"100,104,726,421","187,461,539,807",,
Related parties (Note VIII.2),Related parties (Note VIII.2),Related parties (Note VIII.2),"329,708,426,405","370,650,070,764",,
Total,Total,Total,"448,300,511,037","637,075,225,900",,
