row_label_raw,row_label_full,Chỉ tiêu > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Mã số > 50 > 60,Năm nay > (1.452.913.810.057) > 2.199.766.875.022,Năm trước > 1.972.971.061.161 > 226.795.681.595,numeric__Mã số > 50 > 60,numeric__Năm nay > (1.452.913.810.057) > 2.199.766.875.022,numeric__Năm trước > 1.972.971.061.161 > 226.795.681.595
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,237.553,132.266,61.0,237553.0,132266.0
Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,746.853.302.518,2.199.766.875.022,70.0,746853302518.0,2199766875022.0
