row_label_raw,row_label_full,Number,Name,Registered office address,Principal activities,Ownership > End of year %,Ownership > Beginning of year %,Voting right > End of year %,Voting right > Beginning of year %,numeric__Name,numeric__Registered office address,numeric__Principal activities,numeric__Ownership > End of year %,numeric__Ownership > Beginning of year %,numeric__Voting right > End of year %,numeric__Voting right > Beginning of year %
1.,1.,1.,DIC Hospitality Joint Stock Company,"No. 169 Thuy Van street, Ward 8, Vung Tau City, Ba Ria - Vung Tau Province",Hospitality and tourism services,81.29,78.30,81.29,78.30,,,,8129.0,7830.0,8129.0,7830.0
2.,2.,2.,Brothers DIC Ceramic Joint Stock Company,"North Chu Lai Industrial Park, Tam Hiep Commune, Nui Thanh District, Quang Nam Province","Production of ceramic products, wholesale materials, and mineral exploitation",49,89.03,49,89.03,,,,49.0,8903.0,49.0,8903.0
3.,3.,3.,Development Investment Construction Number 1 JSC,"265 Le Hong Phong street, Ward 8, Vung Tau City, Ba Ria - Vung Tau Province","Trading and developing urban areas and industrial zones, real estate and technical infrastructure of urban areas",51.68,51.68,51.68,51.68,,,,5168.0,5168.0,5168.0,5168.0
