row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Doanh thu thuần chuyển nhượng bất động sản,Doanh thu thuần chuyển nhượng bất động sản,Doanh thu thuần chuyển nhượng bất động sản,545.578.268.104,545.245.328.772,545578268104.0,545245328772.0
Doanh thu thuần xây dựng,Doanh thu thuần xây dựng,Doanh thu thuần xây dựng,415.299.733.646,-,415299733646.0,
Doanh thu thuần bất động sản đầu tư cho thuê,Doanh thu thuần bất động sản đầu tư cho thuê,Doanh thu thuần bất động sản đầu tư cho thuê,3.374.235.992,3.374.235.992,3374235992.0,3374235992.0
Doanh thu thuần cung cấp dịch vụ,Doanh thu thuần cung cấp dịch vụ,Doanh thu thuần cung cấp dịch vụ,10.748.256.374,17.526.236.441,10748256374.0,17526236441.0
Cộng,Cộng,Cộng,975.000.494.116,566.145.801.205,975000494116.0,566145801205.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với Bên liên quan (Thuyết minh VIII.2),Trong đó: > Doanh thu thuần với Bên liên quan (Thuyết minh VIII.2),Doanh thu thuần với Bên liên quan (Thuyết minh VIII.2),572.714.708.548,16.008.719.003,572714708548.0,16008719003.0
