row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Bên thứ ba,Bên thứ ba,Bên thứ ba,10.370.632.925,23.129.802.849,10370632925.0,23129802849.0
Công ty CP Đầu tư Thương mại LMP,Công ty CP Đầu tư Thương mại LMP,Công ty CP Đầu tư Thương mại LMP,3.847.638.707,3.569.517.667,3847638707.0,3569517667.0
Trả trước cho người bán khác (i),Trả trước cho người bán khác (i),Trả trước cho người bán khác (i),6.522.994.218,19.560.285.182,6522994218.0,19560285182.0
Bên liên quan (Thuyết minh VIII.2),Bên liên quan (Thuyết minh VIII.2),Bên liên quan (Thuyết minh VIII.2),-,186.499.974.132,,186499974132.0
Cộng,Cộng,Cộng,10.370.632.925,209.629.776.981,10370632925.0,209629776981.0
