row_label_raw,row_label_full,Chỉ tiêu,Mã số,Năm nay,Năm trước,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
"- Tăng, giảm hàng tồn kho","2. Điều chỉnh cho các khoản > - Tăng, giảm hàng tồn kho","- Tăng, giảm hàng tồn kho",10,(836.142.938.275),(743.381.572.239),10.0,-836142938275.0,-743381572239.0
"- Tăng, giảm các khoản phải trả","2. Điều chỉnh cho các khoản > - Tăng, giảm các khoản phải trả","- Tăng, giảm các khoản phải trả",11,599.189.693.367,2.868.936.058.939,11.0,599189693367.0,2868936058939.0
"- Tăng, giảm chi phí trả trước","2. Điều chỉnh cho các khoản > - Tăng, giảm chi phí trả trước","- Tăng, giảm chi phí trả trước",12,(270.203.745),(11.990.975.111),12.0,-270203745.0,-11990975111.0
- Tiền lãi vay đã trả,2. Điều chỉnh cho các khoản > - Tiền lãi vay đã trả,- Tiền lãi vay đã trả,14,(22.885.196.104),(93.975.616.845),14.0,-22885196104.0,-93975616845.0
- Thuế thu nhập doanh nghiệp đã nộp,2. Điều chỉnh cho các khoản > - Thuế thu nhập doanh nghiệp đã nộp,- Thuế thu nhập doanh nghiệp đã nộp,15,(58.465.480.024),(53.079.018.222),15.0,-58465480024.0,-53079018222.0
- Tiền chi khác cho hoạt động kinh doanh,2. Điều chỉnh cho các khoản > - Tiền chi khác cho hoạt động kinh doanh,- Tiền chi khác cho hoạt động kinh doanh,17,(11.523.133.379),(19.784.775.384),17.0,-11523133379.0,-19784775384.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,109.270.236.482,2.883.517.494.210,20.0,109270236482.0,2883517494210.0
II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,,,
"1. Tiền chi đề mua sắm, xây dựng tài sản cố định","II. Lưu chuyển tiền từ hoạt động đầu tư > 1. Tiền chi đề mua sắm, xây dựng tài sản cố định","1. Tiền chi đề mua sắm, xây dựng tài sản cố định",21,(5.317.579.770),(493.694.545),21.0,-5317579770.0,-493694545.0
"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định","II. Lưu chuyển tiền từ hoạt động đầu tư > 2. Tiền thu từ thanh lý, nhượng bán tài sản cố định","2. Tiền thu từ thanh lý, nhượng bán tài sản cố định",22,2.803.321.730,1.908.199.647,22.0,2803321730.0,1908199647.0
"3. Tiền chi cho vay, mua các công cụ nợ","II. Lưu chuyển tiền từ hoạt động đầu tư > 3. Tiền chi cho vay, mua các công cụ nợ","3. Tiền chi cho vay, mua các công cụ nợ",23,(1.226.428.152.415),(5.010.000.000),23.0,-1226428152415.0,-5010000000.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ","II. Lưu chuyển tiền từ hoạt động đầu tư > 4. Tiền thu hồi cho vay, bán lại các công cụ nợ","4. Tiền thu hồi cho vay, bán lại các công cụ nợ",24,370.406.552.899,1.380.000.000,24.0,370406552899.0,1380000000.0
5. Tiền chi đầu tư góp vốn vào đơn vị khác,II. Lưu chuyển tiền từ hoạt động đầu tư > 5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Tiền chi đầu tư góp vốn vào đơn vị khác,25,(1.380.000.281.767),(87.400.468.233),25.0,-1380000281767.0,-87400468233.0
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,II. Lưu chuyển tiền từ hoạt động đầu tư > 6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,186.964.211.640,6.532.060.390,26.0,186964211640.0,6532060390.0
"7. Tiền thu lãi cho vay, lợi nhuận được chia","II. Lưu chuyển tiền từ hoạt động đầu tư > 7. Tiền thu lãi cho vay, lợi nhuận được chia","7. Tiền thu lãi cho vay, lợi nhuận được chia",27,137.444.012.349,12.853.281.743,27.0,137444012349.0,12853281743.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(1.914.127.915.334),(70.230.620.998),30.0,-1914127915334.0,-70230620998.0
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,
1. Tiền thu từ đi vay,III. Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ đi vay,1. Tiền thu từ đi vay,33,1.896.753.642.815,1.339.150.013.800,33.0,1896753642815.0,1339150013800.0
2. Tiền trả nợ gốc vay,III. Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(1.544.808.586.995),(2.179.443.556.051),34.0,-1544808586995.0,-2179443556051.0
"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(1.187.025),(22.269.800),36.0,-1187025.0,-22269800.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,351.943.868.795,(840.315.812.051),40.0,351943868795.0,-840315812051.0
