row_label_raw,row_label_full,ASSETS,Code,Note,End of year,Beginning of year,numeric__Code,numeric__Note,numeric__End of year,numeric__Beginning of year
IV. Long-term asset in progress1. Construction in progress,IV. Long-term asset in progress1. Construction in progress,IV. Long-term asset in progress1. Construction in progress,240242,,-,"1,173,048,5031,173,048,503",240242.0,,,
V. Long-term investments1. Investments in subsidiaries2. Investments in associates3. Investments in other entities4. Provision for long-term investments5. Held-to-maturity investments,V. Long-term investments1. Investments in subsidiaries2. Investments in associates3. Investments in other entities4. Provision for long-term investments5. Held-to-maturity investments,V. Long-term investments1. Investments in subsidiaries2. Investments in associates3. Investments in other entities4. Provision for long-term investments5. Held-to-maturity investments,250251252253254255,V.2b,"3,209,886,631,3863,051,307,053,422447,522,688,5001,769,594,112(320,712,704,648)30,000,000,000","2,241,168,741,9832,100,696,733,295447,522,688,50021,769,594,112(362,820,273,924)34,000,000,000",2.5025125225325424e+17,,,
TOTAL ASSETS,TOTAL ASSETS,TOTAL ASSETS,270,,"17,348,385,836,675","16,124,498,693,559",270.0,,,
