row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Lãi thanh lý hợp tác kinh doanh,Lãi thanh lý hợp tác kinh doanh,Lãi thanh lý hợp tác kinh doanh,-,180.493.150.685,,180493150685.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",59.155.698.286,36.412.817.275,59155698286.0,36412817275.0
Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,53.250.000.000,-,53250000000.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",2.167.189.600,1.067.011.500,2167189600.0,1067011500.0
Thu từ giải thể công ty con,Thu từ giải thể công ty con,Thu từ giải thể công ty con,-,216.698.198,,216698198.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,-,5.236.960,,5236960.0
Cộng,Cộng,Cộng,114.572.887.886,218.194.914.618,114572887886.0,218194914618.0
