row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Brokerage and advertising expenses,Brokerage and advertising expenses,Brokerage and advertising expenses,"23,005,958,980","15,853,380,897",,
Other expenses,Other expenses,Other expenses,"803,757,003","479,702,636",,
Total,Total,Total,"23,809,715,983","16,333,083,533",,
