row_label_raw,row_label_full,col_0,col_1,Số cuối nămVND,Số đầu nămVND,numeric__col_1,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,818.784.491.947,221.169.746.120,,818784491947.0,221169746120.0
Công ty CP Xây dựng DIC Holdings,Công ty CP Xây dựng DIC Holdings,Công ty CP Xây dựng DIC Holdings,Bán hàng và cung cấp dịch vụ,767.145.022.629,172.454.594.804,,767145022629.0,172454594804.0
Công ty CP Đầu tư Phát triển Xây dựng Số 1,Công ty CP Đầu tư Phát triển Xây dựng Số 1,Công ty CP Đầu tư Phát triển Xây dựng Số 1,Bán hàng và cung cấp dịch vụ,48.715.151.316,48.715.151.316,,48715151316.0,48715151316.0
Công ty CP Bất động sản D.I.C,Công ty CP Bất động sản D.I.C,Công ty CP Bất động sản D.I.C,Bán hàng và cung cấp dịch vụ,2.924.318.002,-,,2924318002.0,
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,213.797.839.976,261.263.400.216,,213797839976.0,261263400216.0
Công ty Cổ phần Du lịch DIC,Công ty Cổ phần Du lịch DIC,Công ty Cổ phần Du lịch DIC,Ký quỹ,101.000.000.000,106.000.000.000,,101000000000.0,106000000000.0
Công ty CP Bất động sản D.I.C,Công ty CP Bất động sản D.I.C,Công ty CP Bất động sản D.I.C,Ký quỹ,44.636.050.000,94.636.050.000,,44636050000.0,94636050000.0
Công ty CP Xây dựng DIC Holdings,Công ty CP Xây dựng DIC Holdings,Công ty CP Xây dựng DIC Holdings,Thu hộ,64.788.789.976,56.761.504.000,,64788789976.0,56761504000.0
Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,Thu hộ,3.373.000.000,3.865.846.216,,3373000000.0,3865846216.0
