row_label_raw,row_label_full,col_0,1/1/2021 VND,Tăng thêm VND,Phân loại lại VND,Trả VND,Giảm khác (*) VND,Chênh lệch quy đổi tiền tệ VND,31/12/2021 VND,numeric__1/1/2021 VND,numeric__Tăng thêm VND,numeric__Phân loại lại VND,numeric__Trả VND,numeric__Giảm khác (*) VND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2021 VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,188.130.748.884,-,(20.712.600.000),(44.592.834),(70.747.452.470),(362.103.580),96.264.000.000,188130748884.0,,-20712600000.0,-44592834.0,-70747452470.0,-362103580.0,96264000000.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,(20.709.000.000),(20.712.600.000),-,20.712.600.000,-,81.000.000,(20.628.000.000),-20709000000.0,-20712600000.0,,20712600000.0,,81000000.0,-20628000000.0
,,,167.421.748.884,(20.712.600.000),(20.712.600.000),20.668.007.166,(70.747.452.470),(281.103.580),75.636.000.000,167421748884.0,-20712600000.0,-20712600000.0,20668007166.0,-70747452470.0,-281103580.0,75636000000.0
