row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,793.821.481.341,694.211.658.507,793821481341.0,694211658507.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,699.233.714.086,804.687.483.899,699233714086.0,804687483899.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(584.790.993.983),(630.991.054.102),-584790993983.0,-630991054102.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(9.805.777.108),-,-9805777108.0,
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(4.145.910.049),(7.465.976.084),-4145910049.0,-7465976084.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(2.394.716.320),(1.760.555.092),-2394716320.0,-1760555092.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(9.352.479.360),(40.232.557.176),-9352479360.0,-40232557176.0
Thanh lý,Thanh lý,Thanh lý,(251.726.812),(4.585.064.945),-251726812.0,-4585064945.0
Giảm khác,Giảm khác,Giảm khác,(45.799.778.777),(18.698.614.871),-45799778777.0,-18698614871.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,(1.694.875.503),(1.343.838.795),-1694875503.0,-1343838795.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,834.818.937.515,793.821.481.341,834818937515.0,793821481341.0
