row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Bán thành phẩm,Tổng doanh thu > ▪ Bán thành phẩm,▪ Bán thành phẩm,57.932.322.582.280,57.113.912.829.752,57932322582280.0,57113912829752.0
▪ Bán hàng hóa,Tổng doanh thu > ▪ Bán hàng hóa,▪ Bán hàng hóa,2.855.102.775.305,2.390.241.370.776,2855102775305.0,2390241370776.0
▪ Các dịch vụ khác,Tổng doanh thu > ▪ Các dịch vụ khác,▪ Các dịch vụ khác,39.701.901.834,48.194.896.963,39701901834.0,48194896963.0
▪ Cho thuê bất động sản đầu tư,Tổng doanh thu > ▪ Cho thuê bất động sản đầu tư,▪ Cho thuê bất động sản đầu tư,4.956.165.148,8.820.628.654,4956165148.0,8820628654.0
▪ Doanh thu khác,Tổng doanh thu > ▪ Doanh thu khác,▪ Doanh thu khác,179.990.723.197,161.738.667.091,179990723197.0,161738667091.0
,,,61.012.074.147.764,59.722.908.393.236,61012074147764.0,59722908393236.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,57.048.684.900,47.989.924.856,57048684900.0,47989924856.0
▪ Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu > ▪ Giảm giá hàng bán,▪ Giảm giá hàng bán,493.094.566,-,493094566.0,
▪ Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,35.367.522.152,38.632.242.833,35367522152.0,38632242833.0
,,,92.909.301.618,86.622.167.689,92909301618.0,86622167689.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,60.919.164.846.146,59.636.286.225.547,60919164846146.0,59636286225547.0
