row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế Điều chỉnh cho các khoản,Lợi nhuận trước thuế Điều chỉnh cho các khoản,01,,12.922.235.486.919,13.518.536.087.024,1.0,,12922235486919.0,13518536087024.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,2.121.337.734.780,2.208.866.621.752,2.0,,2121337734780.0,2208866621752.0
Phân bổ lợi thế thương mại,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,02,V.13,245.540.115.225,608.148.574.973,2.0,,245540115225.0,608148574973.0
Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,03,,33.465.629.186,49.503.861.013,3.0,,33465629186.0,49503861013.0
Lãi do đánh giá lại theo giá trị hợp lý của khoản đầu tư vào công ty liên kết tại thời điểm công ty này trở thành công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi do đánh giá lại theo giá trị hợp lý của khoản đầu tư vào công ty liên kết tại thời điểm công ty này trở thành công ty con,Lãi do đánh giá lại theo giá trị hợp lý của khoản đầu tư vào công ty liên kết tại thời điểm công ty này trở thành công ty con,04,,(1.658.368.628),637.221.447,4.0,,-1658368628.0,637221447.0
Lỗ từ thanh lý/xóa số tài sản cố định hữu hình và xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ thanh lý/xóa số tài sản cố định hữu hình và xây dựng cơ bản dở dang,Lỗ từ thanh lý/xóa số tài sản cố định hữu hình và xây dựng cơ bản dở dang,05,,-,(300.636.476.590),5.0,,,-300636476590.0
"Thu nhập từ cổ tức, lãi tiền gửi và hoạt động đầu tư khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ cổ tức, lãi tiền gửi và hoạt động đầu tư khác","Thu nhập từ cổ tức, lãi tiền gửi và hoạt động đầu tư khác",05,,73.844.049.508,43.139.101.409,5.0,,73844049508.0,43139101409.0
Lỗ/(lợi nhuận) chia tử công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lợi nhuận) chia tử công ty liên kết,Lỗ/(lợi nhuận) chia tử công ty liên kết,05,,(1.106.041.407.749),(1.177.792.557.781),5.0,,-1106041407749.0,-1177792557781.0
Chi phí lãi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,VI.4,45.044.429.889,(3.882.188.676),6.0,,45044429889.0,-3882188676.0
Thu nhập từ khoản vay được miễn giảm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ khoản vay được miễn giảm,Thu nhập từ khoản vay được miễn giảm,07,,88.799.090.663,143.818.465.177,7.0,,88799090663.0,143818465177.0
,,,,,(70.747.452.470),-,,,-70747452470.0,
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,14.351.819.307.323,15.090.338.709.748,8.0,,14351819307323.0,15090338709748.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(516.850.818.361),(714.954.818.416),9.0,,-516850818361.0,-714954818416.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(2.260.680.842.222),(270.075.299.427),10.0,,-2260680842222.0,-270075299427.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,1.484.048.321.527,(212.797.659.741),11.0,,1484048321527.0,-212797659741.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,115.756.136,23.640.914.247,12.0,,115756136.0,23640914247.0
Biến động chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,,-,23.488.016,13.0,,,23488016.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(98.339.684.932),(212.768.515.107),14.0,,-98339684932.0,-212768515107.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,V.16,(2.356.597.912.369),(2.286.330.907.427),15.0,,-2356597912369.0,-2286330907427.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(1.171.540.563.209),(1.236.906.523.665),17.0,,-1171540563209.0,-1236906523665.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,9.431.973.563.893,10.180.169.388.228,20.0,,9431973563893.0,10180169388228.0
