row_label_raw,row_label_full,Bên cho vay > Ngân hàng HSBC Hoa Kỳ > Ngân hàng HSBC Hoa Kỳ (*),Thuyết minh > (i) > (ii),Loại tiền > USD,Năm đáo hạn > 2024 > 2022,31/12/2021 VND > 96.264.000.000 > -,1/1/2021 VND > 117.351.000.000 > 70.735.156.050,numeric__Thuyết minh > (i) > (ii),numeric__Loại tiền > USD,numeric__Năm đáo hạn > 2024 > 2022,numeric__31/12/2021 VND > 96.264.000.000 > -,numeric__1/1/2021 VND > 117.351.000.000 > 70.735.156.050
Các cá nhân,Các cá nhân,Các cá nhân,(ii),VND,2039,-,44.592.834,,,2039.0,,44592834.0
,,,,,,96.264.000.000,188.130.748.884,,,,96264000000.0,188130748884.0
