row_label_raw,row_label_full,Bên cho vay,Thuyết minh,Loại tiền,31/12/2021 VND,1/1/2021 VND,numeric__Thuyết minh,numeric__Loại tiền,numeric__31/12/2021 VND,numeric__1/1/2021 VND
"Ngân hàng Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh",(i),USD,2.991.350.000.000,2.130.220.000.000,,,2991350000000.0,2130220000000.0
"Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh",(i),VND,-,2.071.058.149.400,,,,2071058149400.0
"Ngân hàng MUFG Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng MUFG Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng MUFG Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh",(i),USD,3.558.850.000.000,1.670.816.000.000,,,3558850000000.0,1670816000000.0
"Ngân hàng DBS Bank, Singapore","Ngân hàng DBS Bank, Singapore","Ngân hàng DBS Bank, Singapore",(i),USD,-,1.159.500.000.000,,,,1159500000000.0
"Ngân hàng BNP Paribas, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng BNP Paribas, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng BNP Paribas, Chi nhánh Thành phố Hồ Chí Minh",(i),USD,1.138.000.000.000,-,,,1138000000000.0,
"Ngân hàng Mizuho Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Mizuho Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Mizuho Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh",(i),USD,1.150.500.000.000,-,,,1150500000000.0,
"Ngân hàng HSBC Việt Nam, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng HSBC Việt Nam, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng HSBC Việt Nam, Chi nhánh Thành phố Hồ Chí Minh",(i),VND,444.192.575.505,241.183.928.907,,,444192575505.0,241183928907.0
Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,(ii),USD,78.833.542.613,23.010.000.000,,,78833542613.0,23010000000.0
