row_label_raw,row_label_full,col_0,1/1/2021 VND,Tăng thêm VND,Trả VND,Chênh lệch quy đổi tiên tệ VND,31/12/2021 VND,numeric__1/1/2021 VND,numeric__Tăng thêm VND,numeric__Trả VND,numeric__Chênh lệch quy đổi tiên tệ VND,numeric__31/12/2021 VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,7.295.788.078.307,9.596.960.360.003,(7.530.703.006.361),(319.313.831),9.361.726.118.118,7295788078307.0,9596960360003.0,-7530703006361.0,-319313831.0,9361726118118.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,20.709.000.000,20.712.600.000,(20.712.600.000),(81.000.000),20.628.000.000,20709000000.0,20712600000.0,-20712600000.0,-81000000.0,20628000000.0
,,,7.316.497.078.307,9.617.672.960.003,(7.551.415.606.361),(400.313.831),9.382.354.118.118,7316497078307.0,9617672960003.0,-7551415606361.0,-400313831.0,9382354118118.0
