row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND Đã điều chỉnh lại,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND Đã điều chỉnh lại
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang từ trang trước),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang từ trang trước),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang từ trang trước),60,,709.975.393.730,181.629.922.095,60.0,,709975393730.0,181629922095.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Cổ đông phổ thông của Công ty,Phân bổ cho: > Cổ đông phổ thông của Công ty,Cổ đông phổ thông của Công ty,61,,467.582.890.486,36.167.086.850,61.0,,467582890486.0,36167086850.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,242.392.503.244,145.462.835.245,62.0,,242392503244.0,145462835245.0
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Đã điều chỉnh lại,,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,45,1.177,53,70.0,45.0,1177.0,53.0
