row_label_raw,row_label_full,Lũy kế giá vốn hợp đồng xây dựng dở dang ghi nhận tại thời điểm cuối năm,31/12/2024VND > 165.278.407.869,1/1/2024VND > -,numeric__31/12/2024VND > 165.278.407.869,numeric__1/1/2024VND > -
Lợi nhuận ước tính,Lợi nhuận ước tính,Lợi nhuận ước tính,23.546.075.329,-,23546075329.0,
Lũy kế doanh thu hợp đồng xây dựng dở dang ghi nhận tại thời điểm cuối năm,Lũy kế doanh thu hợp đồng xây dựng dở dang ghi nhận tại thời điểm cuối năm,Lũy kế doanh thu hợp đồng xây dựng dở dang ghi nhận tại thời điểm cuối năm,188.824.483.198,-,188824483198.0,
Hóa đơn phát hành theo tiến độ và các khoản tạm ứng của khách hàng,Hóa đơn phát hành theo tiến độ và các khoản tạm ứng của khách hàng,Hóa đơn phát hành theo tiến độ và các khoản tạm ứng của khách hàng,(179.637.333.423),-,-179637333423.0,
,,,9.187.149.775,-,9187149775.0,
