row_label_raw,row_label_full,col_0,31/12/2024VND,1/1/2024VNDĐã điều chỉnh lại,numeric__31/12/2024VND,numeric__1/1/2024VNDĐã điều chỉnh lại
Dự án Thủy điện Bảo Lạc A,Dự án Thủy điện Bảo Lạc A,Dự án Thủy điện Bảo Lạc A,76.972.368.337,23.555.749.753,76972368337.0,23555749753.0
Dự án khai thác lộ thiên khoáng sản Niken - Đồng,Dự án khai thác lộ thiên khoáng sản Niken - Đồng,Dự án khai thác lộ thiên khoáng sản Niken - Đồng,24.467.389.358,48.933.828.605,24467389358.0,48933828605.0
Dự án Thủy điện Thương Hà,Dự án Thủy điện Thương Hà,Dự án Thủy điện Thương Hà,22.230.259.134,-,22230259134.0,
Các dự án khác,Các dự án khác,Các dự án khác,46.352.558.758,40.196.985.921,46352558758.0,40196985921.0
,,,170.022.575.587,112.686.564.279,170022575587.0,112686564279.0
