row_label_raw,row_label_full,Ngân hàng TMCP Công thương Việt Nam > Ngân hàng TMCP Quốc tế Việt Nam > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam > Ngân hàng TNHH MTV Shinhan Việt Nam > Ngân hàng TMCP Ngoại thương Việt Nam,Loại tiền > VND,31/12/2024 VND > 757.606.557.645 > 341.644.138.655 > 252.648.011.672 > 196.861.263.264 > 191.093.418.913,1/1/2024 VND > 774.440.817.954 > 128.988.248.251 > 228.883.383.427 > 4.853.534.209 > 215.792.607.518,numeric__Loại tiền > VND,numeric__31/12/2024 VND > 757.606.557.645 > 341.644.138.655 > 252.648.011.672 > 196.861.263.264 > 191.093.418.913,numeric__1/1/2024 VND > 774.440.817.954 > 128.988.248.251 > 228.883.383.427 > 4.853.534.209 > 215.792.607.518
Ngân hàng BNP Paribas – Chi nhánh Hà Nội,Ngân hàng BNP Paribas – Chi nhánh Hà Nội,Ngân hàng BNP Paribas – Chi nhánh Hà Nội,VND,171.609.360.756,283.545.093.202,,171609360756.0,283545093202.0
Ngân hàng TNHH Một thành viên HSBC,Ngân hàng TNHH Một thành viên HSBC,Ngân hàng TNHH Một thành viên HSBC,VND,98.415.102.212,227.759.337.190,,98415102212.0,227759337190.0
Ngân hàng TMCP Quân đội,Ngân hàng TMCP Quân đội,Ngân hàng TMCP Quân đội,VND,90.023.511.038,2.258.907.851,,90023511038.0,2258907851.0
Ngân hàng TNHH MTV United Overseas Bank (Việt Nam),Ngân hàng TNHH MTV United Overseas Bank (Việt Nam),Ngân hàng TNHH MTV United Overseas Bank (Việt Nam),VND,2.797.252.789,-,,2797252789.0,
Ngân hàng TMCP Kỹ thương Việt Nam,Ngân hàng TMCP Kỹ thương Việt Nam,Ngân hàng TMCP Kỹ thương Việt Nam,VND,820.230.564,-,,820230564.0,
Ngân hàng Bank of China (Hong Kong) Limited – Chi nhánh Tp. Hồ Chí Minh,Ngân hàng Bank of China (Hong Kong) Limited – Chi nhánh Tp. Hồ Chí Minh,Ngân hàng Bank of China (Hong Kong) Limited – Chi nhánh Tp. Hồ Chí Minh,VND,-,115.608.041.597,,,115608041597.0
Ngân hàng TNHH MTV Woori Bank – Chi nhánh Hoàn Kiểm,Ngân hàng TNHH MTV Woori Bank – Chi nhánh Hoàn Kiểm,Ngân hàng TNHH MTV Woori Bank – Chi nhánh Hoàn Kiểm,VND,-,53.591.299.638,,,53591299638.0
Các cá nhân khác,Các cá nhân khác,Các cá nhân khác,VND,-,56.657.524.007,,,56657524007.0
,,,,2.103.518.847.508,2.092.378.794.844,,2103518847508.0,2092378794844.0
