row_label_raw,row_label_full,col_0,2024VND,2023VNDĐã điều chỉnh lại,numeric__2024VND,numeric__2023VNDĐã điều chỉnh lại
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,2.435.290.264.669,1.653.911.421.551,2435290264669.0,1653911421551.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,477.242.770.235,400.639.911.030,477242770235.0,400639911030.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,877.613.082.201,771.515.106.980,877613082201.0,771515106980.0
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,69.445.943.446,8.618.981.204,69445943446.0,8618981204.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,4.153.808.230.900,2.627.929.245.660,4153808230900.0,2627929245660.0
Chi phí khác,Chi phí khác,Chi phí khác,377.292.336.953,176.304.617.375,377292336953.0,176304617375.0
,,,8.390.692.628.404,5.638.919.283.800,8390692628404.0,5638919283800.0
