row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước (Đã điều chỉnh lại – Thuyết minh số 35),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Đã điều chỉnh lại – Thuyết minh số 35)
,,,III. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ phát hành cổ phiếu,,699.857.000.000,5.208.400.993,,,699857000000.0,5208400993.0
33,33,33,Tiền thu từ đi vay,,460.000.000.000,1.663.368.430.269,,,460000000000.0,1663368430269.0
34,34,34,Tiền chỉ trả nợ gốc vay,,(1.108.908.537.135),(808.752.305.988),,,-1108908537135.0,-808752305988.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,50.948.462.865,859.824.525.274,,,50948462865.0,859824525274.0
50,50,50,(Giảm) tăng tiền và tương đương tiền thuần trong năm,,(47.548.242.957),103.556.350.189,,,-47548242957.0,103556350189.0
60,60,60,Tiền và tương đương tiền đầu năm,,111.535.899.520,7.979.549.331,,,111535899520.0,7979549331.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(17.516.057),-,,,-17516057.0,
70,70,70,Tiền và tương đương tiền cuối năm,5,63.970.140.506,111.535.899.520,,5.0,63970140506.0,111535899520.0
