row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Công ty Cổ phần Đầu tư Xây dựng,Công ty Cổ phần Đầu tư Xây dựng,Công ty Cổ phần Đầu tư Xây dựng,Công ty Cổ phần Đầu tư Xây dựng,Công ty Cổ phần Đầu tư Xây dựng,,
"Tân Liên Phát (""Tân Liên Phát"") (*)","Công ty Cổ phần Đầu tư Xây dựng > Tân Liên Phát (""Tân Liên Phát"") (*)","Tân Liên Phát (""Tân Liên Phát"") (*)",1.105.826.606.735,24.835.249.883,1105826606735.0,24835249883.0
"Tập đoàn Vingroup - Công ty Cổ phần (""Vingroup"") (*)","Công ty Cổ phần Đầu tư Xây dựng > Tập đoàn Vingroup - Công ty Cổ phần (""Vingroup"") (*)","Tập đoàn Vingroup - Công ty Cổ phần (""Vingroup"") (*)",108.190.335.365,1.308.806.400,108190335365.0,1308806400.0
Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce,Công ty Cổ phần Đầu tư Xây dựng > Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce,85.091.198.255,-,85091198255.0,
Công ty Cổ phần Đầu tư Dịch vụ Thương mại Thành phố Hồ Chí Minh,Công ty Cổ phần Đầu tư Xây dựng > Công ty Cổ phần Đầu tư Dịch vụ Thương mại Thành phố Hồ Chí Minh,Công ty Cổ phần Đầu tư Dịch vụ Thương mại Thành phố Hồ Chí Minh,69.426.169.571,-,69426169571.0,
Công ty Cổ phần Kinh doanh và Quản lý Bát động sản Vinhomes,Công ty Cổ phần Đầu tư Xây dựng > Công ty Cổ phần Kinh doanh và Quản lý Bát động sản Vinhomes,Công ty Cổ phần Kinh doanh và Quản lý Bát động sản Vinhomes,55.898.893.740,21.299.901.362,55898893740.0,21299901362.0
Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc,Công ty Cổ phần Đầu tư Xây dựng > Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc,Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc,42.142.030.928,53.218.389.207,42142030928.0,53218389207.0
Công ty Cổ phần Địa ốc Đại Á,Công ty Cổ phần Đầu tư Xây dựng > Công ty Cổ phần Địa ốc Đại Á,Công ty Cổ phần Địa ốc Đại Á,22.000.000.000,22.000.000.000,22000000000.0,22000000000.0
Khách hàng khác,Công ty Cổ phần Đầu tư Xây dựng > Khách hàng khác,Khách hàng khác,174.555.314.396,58.594.675.405,174555314396.0,58594675405.0
TỔNG CỘNG,Công ty Cổ phần Đầu tư Xây dựng > TỔNG CỘNG,TỔNG CỘNG,1.663.130.548.990,181.257.022.257,1663130548990.0,181257022257.0
