row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
- Công ty TNHH Lâm nghiệp Phương Mai,Ngắn hạn > - Công ty TNHH Lâm nghiệp Phương Mai,- Công ty TNHH Lâm nghiệp Phương Mai,24.874.230.764,24.874.230.764,24874230764.0,24874230764.0
- Công ty TNHH MTV Thương mạiGiấy Hưng Thịnh,Ngắn hạn > - Công ty TNHH MTV Thương mạiGiấy Hưng Thịnh,- Công ty TNHH MTV Thương mạiGiấy Hưng Thịnh,12.285.318.830,12.285.318.830,12285318830.0,12285318830.0
- Các nhà cung cấp khác,Ngắn hạn > - Các nhà cung cấp khác,- Các nhà cung cấp khác,78.573.027.816,41.315.894.532,78573027816.0,41315894532.0
,,,115.732.577.410,78.475.444.126,115732577410.0,78475444126.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
- Các nhà cung cấp khác,Dài hạn > - Các nhà cung cấp khác,- Các nhà cung cấp khác,-,669.883.784,,669883784.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,115.732.577.410,79.145.327.910,115732577410.0,79145327910.0
Dự phòng các khoản trả trước khó đòi,Dài hạn > Dự phòng các khoản trả trước khó đòi,Dự phòng các khoản trả trước khó đòi,(43.683.376.731),(29.757.076.549),-43683376731.0,-29757076549.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Ngắn hạn,Trong đó: > Ngắn hạn,Ngắn hạn,(43.683.376.731),(29.087.192.765),-43683376731.0,-29087192765.0
Dài hạn,Trong đó: > Dài hạn,Dài hạn,-,(669.883.784),,-669883784.0
