row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,9.064.424.862,42.197.904.045,9064424862.0,42197904045.0
Lãi phân bổ từ góp vốn vào công ty liên doanh bằng tài sản cố định,Lãi phân bổ từ góp vốn vào công ty liên doanh bằng tài sản cố định,Lãi phân bổ từ góp vốn vào công ty liên doanh bằng tài sản cố định,1.826.261.412,-,1826261412.0,
Thanh lý tài sản,Thanh lý tài sản,Thanh lý tài sản,1.212.727.273,5.459.475.385,1212727273.0,5459475385.0
Phạt vi phạm,Phạt vi phạm,Phạt vi phạm,9.940.000,2.997.941.946,9940000.0,2997941946.0
Khác,Khác,Khác,6.015.496.177,33.740.486.714,6015496177.0,33740486714.0
Chi phí khác,Chi phí khác,Chi phí khác,(23.619.992.740),(42.800.419.349),-23619992740.0,-42800419349.0
Chi phí phạt,Chi phí phạt,Chi phí phạt,(14.964.084.988),(16.486.785.263),-14964084988.0,-16486785263.0
Xóa số tài sản cố định,Xóa số tài sản cố định,Xóa số tài sản cố định,(2.433.440.264),-,-2433440264.0,
Thanh lý tài sản,Thanh lý tài sản,Thanh lý tài sản,(697.136.620),(4.963.184.107),-697136620.0,-4963184107.0
Khác,Khác,Khác,(5.525.330.868),(21.350.449.979),-5525330868.0,-21350449979.0
Lỗ KHÁC THUÀN,Lỗ KHÁC THUÀN,Lỗ KHÁC THUÀN,(14.555.567.878),(602.515.304),-14555567878.0,-602515304.0
