row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Lãi chậm nộp,Ngắn hạn > Lãi chậm nộp,Lãi chậm nộp,27.947.257.809,37.029.703.327,27947257809.0,37029703327.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểmthất nghiệp và kinh phí công đoàn","Ngắn hạn > Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểmthất nghiệp và kinh phí công đoàn","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểmthất nghiệp và kinh phí công đoàn",13.304.805.627,23.559.988.798,13304805627.0,23559988798.0
Tài sản thừa chờ giải quyết,Ngắn hạn > Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,1.009.644.380,1.283.755.804,1009644380.0,1283755804.0
Thủ lao Hội đồng Quản trị vàBan Kiểm soát,Ngắn hạn > Thủ lao Hội đồng Quản trị vàBan Kiểm soát,Thủ lao Hội đồng Quản trị vàBan Kiểm soát,953.324.776,1.473.074.776,953324776.0,1473074776.0
Cổ tức,Ngắn hạn > Cổ tức,Cổ tức,656.414.000,2.803.314.000,656414000.0,2803314000.0
Phải trả khác,Ngắn hạn > Phải trả khác,Phải trả khác,9.254.595.628,19.828.225.040,9254595628.0,19828225040.0
,,,53.126.042.220,85.978.061.745,53126042220.0,85978061745.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Nhận đặt cọc ký quỹ dài hạn,Dài hạn > Nhận đặt cọc ký quỹ dài hạn,Nhận đặt cọc ký quỹ dài hạn,-,30.000.000,,30000000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,53.126.042.220,86.008.061.745,53126042220.0,86008061745.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho bên khác,Trong đó: > Phải trả cho bên khác,Phải trả cho bên khác,53.126.042.220,86.008.061.745,53126042220.0,86008061745.0
