row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.060.838.586,1.670.747.635,3060838586.0,1670747635.0
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,89.773.000,2.103.332.494,89773000.0,2103332494.0
Khác,Ngắn hạn > Khác,Khác,476.061.007,334.158.603,476061007.0,334158603.0
,,,3.626.672.593,4.108.238.732,3626672593.0,4108238732.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí thuê đất (*),Dài hạn > Chi phí thuê đất (*),Chi phí thuê đất (*),69.634.310.348,71.657.928.210,69634310348.0,71657928210.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",8.330.789.938,17.260.201.221,8330789938.0,17260201221.0
Khác,Dài hạn > Khác,Khác,6.128.490.564,5.503.462.522,6128490564.0,5503462522.0
,,,84.093.590.850,94.421.591.953,84093590850.0,94421591953.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,87.720.263.443,98.529.830.685,87720263443.0,98529830685.0
