row_label_raw,row_label_full,col_0,Năm nay,VND > Năm trước (Đã điều chỉnh lại – Thuyết minh số 35),numeric__Năm nay,numeric__VND > Năm trước (Đã điều chỉnh lại – Thuyết minh số 35)
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,584.057.922.513,554.836.354.755,584057922513.0,554836354755.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,295.554.069.526,198.477.514.465,295554069526.0,198477514465.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,99.044.050.981,49.636.660.912,99044050981.0,49636660912.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,44.533.438.853,40.880.177.622,44533438853.0,40880177622.0
Dự phòng (hoàn nhập),Dự phòng (hoàn nhập),Dự phòng (hoàn nhập),13.400.331.614,(52.779.112.008),13400331614.0,-52779112008.0
Chi phí khác,Chi phí khác,Chi phí khác,12.945.247.207,38.920.667.774,12945247207.0,38920667774.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.049.535.060.694,829.972.263.520,1049535060694.0,829972263520.0
