row_label_raw,row_label_full,Quá hạn thanh toán từ 6 tháng đến dưới 1 năm > Quá hạn thanh toán từ 1 năm đến dưới 2 năm > Quá hạn thanh toán từ 2 năm đến dưới 3 năm > Quá hạn thanh toán từ 3 năm trở lên,Số cuối năm > Giá gốc > 177.113.329 > 3.710.317.734 > 327.617.449 > 12.693.134.956,Số cuối năm > Giá trị có thể thu hồi ước tính > 123.979.330 > 1.855.158.867 > 98.115.035 > -,Số đầu năm > Giá gốc > 551.487.869 > 532.540.991 > 155.000.000 > 7.929.843.540,Số đầu năm > Giá trị có thể thu hồi ước tính > 386.041.508 > 266.270.496 > 46.500.000 > 1.086.330.743,numeric__Số cuối năm > Giá gốc > 177.113.329 > 3.710.317.734 > 327.617.449 > 12.693.134.956,numeric__Số cuối năm > Giá trị có thể thu hồi ước tính > 123.979.330 > 1.855.158.867 > 98.115.035 > -,numeric__Số đầu năm > Giá gốc > 551.487.869 > 532.540.991 > 155.000.000 > 7.929.843.540,numeric__Số đầu năm > Giá trị có thể thu hồi ước tính > 386.041.508 > 266.270.496 > 46.500.000 > 1.086.330.743
Khả năng thu hồi thấp,Khả năng thu hồi thấp,Khả năng thu hồi thấp,175.784.782.193,-,172.142.417.719,-,175784782193.0,,172142417719.0,
- Công ty TNHH Lâm nghiệp Hoàng Nam,- Công ty TNHH Lâm nghiệp Hoàng Nam,- Công ty TNHH Lâm nghiệp Hoàng Nam,48.588.535.012,-,48.548.394.382,-,48588535012.0,,48548394382.0,
- Công ty TNHH TM & DV Lâm Nghiệp Minh Hoàng,- Công ty TNHH TM & DV Lâm Nghiệp Minh Hoàng,- Công ty TNHH TM & DV Lâm Nghiệp Minh Hoàng,17.285.307.356,-,17.271.027.379,-,17285307356.0,,17271027379.0,
- Công ty TNHH Thương mại và Xây dựng DLC,- Công ty TNHH Thương mại và Xây dựng DLC,- Công ty TNHH Thương mại và Xây dựng DLC,21.640.262.633,-,-,-,21640262633.0,,,
- Khác,- Khác,- Khác,88.270.677.192,-,106.322.995.958,-,88270677192.0,,106322995958.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,192.692.965.661,2.077.253.232,181.311.290.119,1.785.142.747,192692965661.0,2077253232.0,181311290119.0,1785142747.0
