row_label_raw,row_label_full,Ngân hàng,Số cuối nămVND,Kỳ hạn trả gốc và lãi,Lãi suất%/năm,Hình thức đảm bảo,numeric__Số cuối nămVND,numeric__Kỳ hạn trả gốc và lãi,numeric__Lãi suất%/năm,numeric__Hình thức đảm bảo
"Agribank, CN BMT","Agribank, CN BMT","Agribank, CN BMT","Agribank, CN BMT","Agribank, CN BMT","Agribank, CN BMT","Agribank, CN BMT",,,,
Hợp đồng số LAV201101190 ngày 20 tháng 12 năm 2011,"Agribank, CN BMT > Hợp đồng số LAV201101190 ngày 20 tháng 12 năm 2011",Hợp đồng số LAV201101190 ngày 20 tháng 12 năm 2011,10.500.000.000,Từ ngày 17 tháng 7 năm 2016 đến ngày 31 tháng 12 năm 2016,"10,5","Gỗ nguyên liệu các loại và máy móc thiết bị của Công ty Cổ phần Trường Thành, công ty con của Nhóm Công ty",10500000000.0,,10.5,
"VDB, CN Đắk Lắk – Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông",,,,
Hợp đồng số 102/2010/HĐTDXK-NHPTPC ngày 28 tháng 12 năm 2010,"VDB, CN Đắk Lắk – Đắk Nông > Hợp đồng số 102/2010/HĐTDXK-NHPTPC ngày 28 tháng 12 năm 2010",Hợp đồng số 102/2010/HĐTDXK-NHPTPC ngày 28 tháng 12 năm 2010,2.774.680.000,Từ ngày 2 tháng 11 năm 2011 đến ngày 25 tháng 11 năm 2011,11,"Hàng tồn kho, máy móc và thiết bị của Công ty Cổ phần Chế biến Gỗ Trường Thành, công ty con của Nhóm Công ty",2774680000.0,,11.0,
Hợp đồng số 03/2011/HĐTDXK-NHPTPC ngày 4 tháng 4 năm 2011,"VDB, CN Đắk Lắk – Đắk Nông > Hợp đồng số 03/2011/HĐTDXK-NHPTPC ngày 4 tháng 4 năm 2011",Hợp đồng số 03/2011/HĐTDXK-NHPTPC ngày 4 tháng 4 năm 2011,3.300.000.000,Từ ngày 30 tháng 11 năm 2011 đến ngày 21 tháng 12 năm 2011,11,"Hàng tồn kho, máy móc và thiết bị của Công ty Cổ phần Chế biến Gỗ Trường Thành, công ty con của Nhóm Công ty",3300000000.0,,11.0,
Hợp đồng số 07/2011/HĐTDXK/NHPT- ĐL-ĐN ngày 3 tháng 6 năm 2011,"VDB, CN Đắk Lắk – Đắk Nông > Hợp đồng số 07/2011/HĐTDXK/NHPT- ĐL-ĐN ngày 3 tháng 6 năm 2011",Hợp đồng số 07/2011/HĐTDXK/NHPT- ĐL-ĐN ngày 3 tháng 6 năm 2011,50.775.322,Ngày 24 tháng 2 năm 2012,11,"Hàng tồn kho của Công ty Cổ phần Trường Thành, công ty con của Nhóm Công ty",50775322.0,,11.0,
Hợp đồng số 12/2011/HĐTDXK-NHPT- ĐL-ĐN ngày 24 tháng 8 năm 2011,"VDB, CN Đắk Lắk – Đắk Nông > Hợp đồng số 12/2011/HĐTDXK-NHPT- ĐL-ĐN ngày 24 tháng 8 năm 2011",Hợp đồng số 12/2011/HĐTDXK-NHPT- ĐL-ĐN ngày 24 tháng 8 năm 2011,2.550.000.000,Ngày 27 tháng 3 năm 2012,11,"Hàng tồn kho của Công ty Cổ phần Trường Thành, công ty con của Nhóm Công ty",2550000000.0,,11.0,
"Tổng cộng VDB, CN Đắk Lắk - Đắk Nông","VDB, CN Đắk Lắk – Đắk Nông > Tổng cộng VDB, CN Đắk Lắk - Đắk Nông","Tổng cộng VDB, CN Đắk Lắk - Đắk Nông",8.675.455.322,,,,8675455322.0,,,
