row_label_raw,row_label_full,col_0,Giá trị còn lại > Tỷ lệsở hữu%,Giá trị còn lại > Số cuối nămVND,Giá trị còn lại > Tỷ lệsở hữu%_1,Giá trị còn lại > Số đầu nămVND,numeric__Giá trị còn lại > Tỷ lệsở hữu%,numeric__Giá trị còn lại > Số cuối nămVND,numeric__Giá trị còn lại > Tỷ lệsở hữu%_1,numeric__Giá trị còn lại > Số đầu nămVND
"Công ty TNHH Trồng rừngTrường Thành OJI (""OJI"")","Công ty TNHH Trồng rừngTrường Thành OJI (""OJI"")","Công ty TNHH Trồng rừngTrường Thành OJI (""OJI"")","51,00",90.069.119.478,"51,00",87.783.046.009,51.0,90069119478.0,51.0,87783046009.0
"Công ty Cổ phần Phú Hữu Gia(""PHG"")","Công ty Cổ phần Phú Hữu Gia(""PHG"")","Công ty Cổ phần Phú Hữu Gia(""PHG"")","41,97",78.853.939.416,"41,97",79.459.577.982,41.97,78853939416.0,41.97,79459577982.0
"Công ty Cổ phần Nông Lâmnghiệp Trường Thành(""NLN TT"")","Công ty Cổ phần Nông Lâmnghiệp Trường Thành(""NLN TT"")","Công ty Cổ phần Nông Lâmnghiệp Trường Thành(""NLN TT"")","26,59",21.594.723.441,"25,72",21.988.393.988,26.59,21594723441.0,25.72,21988393988.0
"Công ty Cổ phần Bao bìTrường Thành (""Bao bì"")","Công ty Cổ phần Bao bìTrường Thành (""Bao bì"")","Công ty Cổ phần Bao bìTrường Thành (""Bao bì"")","43,76",542.207.957,"43,76",751.743.201,43.76,542207957.0,43.76,751743201.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,191.059.990.292,,189.982.761.180,,191059990292.0,,189982761180.0
