row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,507.823.898,-,12.878.879.808,-,507823898.0,,12878879808.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,977.475.795.832,(51.609.679.366),988.675.143.100,(47.047.761.675),977475795832.0,-51609679366.0,988675143100.0,-47047761675.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.324.634.350,(29.193.504),2.919.743.768,(152.662.710),3324634350.0,-29193504.0,2919743768.0,-152662710.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,550.946.316.790,(20.895.571.389),696.059.394.956,(26.529.220.714),550946316790.0,-20895571389.0,696059394956.0,-26529220714.0
Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,299.430.348.075,(3.085.590.397),324.358.496.227,(3.187.276.249),299430348075.0,-3085590397.0,324358496227.0,-3187276249.0
Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,74.435.701.010,(4.852.818.441),182.343.520.021,(10.486.467.766),74435701010.0,-4852818441.0,182343520021.0,-10486467766.0
Chi phí trồng rừng,Chi phí trồng rừng,Chi phí trồng rừng,143.580.267.705,(1.457.162.551),155.857.378.708,(1.355.476.699),143580267705.0,-1457162551.0,155857378708.0,-1355476699.0
Bất động sản (*),Bất động sản (*),Bất động sản (*),33.500.000.000,(11.500.000.000),33.500.000.000,(11.500.000.000),33500000000.0,-11500000000.0,33500000000.0,-11500000000.0
Thành phẩm,Thành phẩm,Thành phẩm,124.414.871.496,(7.819.255.375),138.324.402.111,(4.730.277.756),124414871496.0,-7819255375.0,138324402111.0,-4730277756.0
Hàng hóa,Hàng hóa,Hàng hóa,36.818.214.962,(1.390.386.764),17.616.277.047,(1.390.386.764),36818214962.0,-1390386764.0,17616277047.0,-1390386764.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,891.830.727,-,7.347.952.330,-,891830727.0,,7347952330.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.694.379.488.055,(81.744.086.398),1.863.821.793.120,(79.850.309.619),1694379488055.0,-81744086398.0,1863821793120.0,-79850309619.0
