row_label_raw,row_label_full,Tổng lỗ kế toán trước thuế,01,(1.295.557.506.233),853.059.430.601,(442.498.075.632),numeric__01,numeric__(1.295.557.506.233),numeric__853.059.430.601,numeric__(442.498.075.632)
Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,(1.056.991.657.301),853.059.430.601,(203.932.226.700),8.0,-1056991657301.0,853059430601.0,-203932226700.0
Giảm (tăng) hàng tồn kho,Giảm (tăng) hàng tồn kho,Giảm (tăng) hàng tồn kho,10,610.170.336.968,(853.059.430.601),(242.889.093.633),10.0,610170336968.0,-853059430601.0,-242889093633.0
