row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Ngắn hạn > Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),18.144.617,20.510.621,18144617.0,20510621.0
Các khoản cho vay khác (i),Ngắn hạn > Các khoản cho vay khác (i),Các khoản cho vay khác (i),3.749.585,-,3749585.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,21.894.202,20.510.621,21894202.0,20510621.0
Dự phòng phải thu về cho vay khó đòi,Ngắn hạn > Dự phòng phải thu về cho vay khó đòi,Dự phòng phải thu về cho vay khó đòi,(1.827.272),-,-1827272.0,
Dài hạn,Dài hạn,Dài hạn,,,,
Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Dài hạn > Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),7.827.000,-,7827000.0,
Các khoản cho vay khác,Dài hạn > Các khoản cho vay khác,Các khoản cho vay khác,55.000,55.000,55000.0,55000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,7.882.000,55.000,7882000.0,55000.0
