row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Trích trước chi phí xây dựng bất động sản và trích trước chi phí phát triển bất động sản,Trích trước chi phí xây dựng bất động sản và trích trước chi phí phát triển bất động sản,Trích trước chi phí xây dựng bất động sản và trích trước chi phí phát triển bất động sản,1.963.198,2.914.979,1963198.0,2914979.0
Chi phí bán hàng trích trước,Chi phí bán hàng trích trước,Chi phí bán hàng trích trước,478.617,681.004,478617.0,681004.0
Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,325.510,458.851,325510.0,458851.0
Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,567.505,476.685,567505.0,476685.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.334.830,4.531.519,3334830.0,4531519.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả khác,Trong đó: > Chi phí phải trả khác,Chi phí phải trả khác,3.303.497,4.383.982,3303497.0,4383982.0
Chi phí phải trả các bên liên quan(Thuyết minh số 31.2),Trong đó: > Chi phí phải trả các bên liên quan(Thuyết minh số 31.2),Chi phí phải trả các bên liên quan(Thuyết minh số 31.2),31.333,147.537,31333.0,147537.0
