row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,70.023.327,82.296.481,,,70023327.0,82296481.0
310,310,310,I. Nợ ngắn hạn,,54.864.867,69.766.810,,,54864867.0,69766810.0
311,311,311,1. Phải trả người bán ngắn hạn,18,1.435.449,1.919.337,,18.0,1435449.0,1919337.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,9.698.726,4.444.363,,19.0,9698726.0,4444363.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,2.050.099,10.550.447,,20.0,2050099.0,10550447.0
314,314,314,4. Phải trả người lao động,,22.262,40.083,,,22262.0,40083.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,3.334.830,4.531.519,,21.0,3334830.0,4531519.0
319,319,319,6. Phải trả ngắn hạn khác,22,33.851.332,41.590.646,,22.0,33851332.0,41590646.0
320,320,320,7. Vay ngắn hạn,23.1,4.460.165,6.678.300,,231.0,4460165.0,6678300.0
321,321,321,8. Dự phòng phải trả ngắn hạn,,12.004,12.115,,,12004.0,12115.0
330,330,330,II. Nợ dài hạn,,15.158.460,12.529.671,,,15158460.0,12529671.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,,9.826,-,,,9826.0,
338,338,338,2. Vay dài hạn,23.2,15.148.634,12.529.671,,232.0,15148634.0,12529671.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,77.242.506,55.861.044,,,77242506.0,55861044.0
410,410,410,I. Vốn chủ sở hữu,24,77.242.506,55.861.044,,24.0,77242506.0,55861044.0
411,411,411,1. Vốn cổ phần đã phát hành,,34.309.140,32.756.212,,,34309140.0,32756212.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,33.685.755,31.916.212,,,33685755.0,31916212.0
411b,411b,411b,- Cổ phiếu ưu đãi,,623.385,840.000,,,623385.0,840000.0
412,412,412,2. Thặng dư vốn cổ phần,,37.702.691,22.197.386,,,37702691.0,22197386.0
420,420,420,3. Quỹ khác thuộc vốn chủ sở hữu,,46.000,41.000,,,46000.0,41000.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,5.184.675,866.446,,,5184675.0,866446.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối/(lỗ lũy kế) đến cuối năm trước,,861.446,(2.678.827),,,861446.0,-2678827.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,4.323.229,3.545.273,,,4323229.0,3545273.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,147.265.833,138.157.525,,,147265833.0,138157525.0
