row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Các khoản phải thu về cho vay khó đòi,Các khoản phải thu về cho vay khó đòi,Các khoản phải thu về cho vay khó đòi,2.084.000,256.728,-,-,2084000.0,256728.0,,
Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,4.944,-,4.944,-,4944.0,,4944.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.088.944,256.728,4.944,-,2088944.0,256728.0,4944.0,
