row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Chuyển tiền cho mục đích hoàn trả trái phiếu (i),Chuyển tiền cho mục đích hoàn trả trái phiếu (i),Chuyển tiền cho mục đích hoàn trả trái phiếu (i),1.100.000,-,1100000.0,
Đặt cọc cho mục đích đầu tư (ii),Đặt cọc cho mục đích đầu tư (ii),Đặt cọc cho mục đích đầu tư (ii),-,7.820.694,,7820694.0
Đặt cọc khác,Đặt cọc khác,Đặt cọc khác,23.955,23.955,23955.0,23955.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.123.955,7.844.649,1123955.0,7844649.0
