row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
58,58,58,"Inteligencia Operacional Para La Ingeniería, S.L.",Inteligencia Operacional Para La Ingeniería,"100,00","40,80","Calle Sofia 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Công nghệ thông tin,,,100.0,40.8,,
59,59,59,"Deep Technology & Engineering Services, S.L.",Deep Technology & Engineering Services,"100,00","40,80","Calle Sofia 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Thiết kế sản phẩm,,,100.0,40.8,,
60,60,60,"Contact Services For Satisfaction, S.L.",Contact Services For Satisfaction,"100,00","40,80","Calle Sofia 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Dịch vụ chăm sóc khách hàng,,,100.0,40.8,,
61,61,61,Educación Y Robótica S.L.,Educación Y Robótica,"100,00","40,80","Calle Sofia 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Phát triển các sản phẩm giáo dục,,,100.0,40.8,,
62,62,62,3D Printing & Printers,3D Printing & Printers,"100,00","40,80","Calle Sofia 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Phát triển các sản phẩm 3D,,,100.0,40.8,,
63,63,63,"BQ-Mundo Rader, Unipessoal Lda","Bq-Mundo Rader, Unipessoal Lda","100,00","40,80","Avenida D. João II, Número 46, 4 A, Lisboa, freguesia de Parque das Nações, concelho de Lisboa, Bồ Đào Nha",Mua bán hàng hóa,,,100.0,40.8,,
64,64,64,Mundo Reader France S.A.R.L.,Mundo Reader France,"100,00","40,80","5, Rue Lesseps, 75020 Paris, Pháp",Mua bán hàng hóa,,,100.0,40.8,,
65,65,65,Mundo Reader GmbH,Mundo Reader GmbH,"100,00","40,80","Hanauer Landstrabe 126-128 60314 Frankfurt am Main, Đức",Mua bán hàng hóa,,,100.0,40.8,,
66,66,66,Mundo Reader S.R.L.,Mundo Reader S.R.L,"100,00","40,80","Via Monti n 8 Milano, Ý",Mua bán hàng hóa,,,100.0,40.8,,
67,67,67,Smart European Devices Limited,Smart European Devices,"100,00","40,80","16/F RYDAKAN CAPITAL TOWER, Hoi Bun Road, Kwun Tong, Hồng Kông",Mua bán hàng hóa,,,100.0,40.8,,
68,68,68,Xibantronics Trading Company Ltd.,Xibantronics Trading,"100,00","40,80","E Maoye ShiDai Building, No.2 HaiDe Road, WenXin Road, NanShan, Shenzhen, Trung Quốc",Mua bán hàng hóa,,,100.0,40.8,,
69,69,69,Electronic 2 Trade,Electronic 2 Trade,"100,00","40,80","16/F Rykadan Capital Tower, 135 Hoi Bun Road, Kwun Tong, Hồng Kông",Mua bán hàng hóa,,,100.0,40.8,,
70,70,70,Fundación Para La Educación Y El Desarrollo Tecnológico,Fundación Para La Educación Y El Desarrollo Tecnológico,"100,00","40,80","Calle Sofia 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Quỹ phát triển,,,100.0,40.8,,
71,71,71,Vingroup Global Pte. Ltd.,Công ty Vingroup Global,"100,00","62,03","120 Lower Delta Road, #02-00, Cendex Centre, Singapore",Nhập khẩu phân phối hàng hóa,,,100.0,62.03,,
