row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,52.290.747,50.889.740,,,52290747.0,50889740.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,445.141,721.622,,4.0,445141.0,721622.0
111,111,111,1. Tiền,,382.666,721.622,,,382666.0,721622.0
112,112,112,2. Các khoản tương đương tiền,,62.475,-,,,62475.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,,9.539.371,-,,,9539371.0,
121,121,121,1. Chứng khoán kinh doanh,5,9.539.371,-,,5.0,9539371.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,28.269.843,29.833.512,,,28269843.0,29833512.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,3.019.257,2.254.659,,61.0,3019257.0,2254659.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,1.715.162,2.085.464,,62.0,1715162.0,2085464.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,21.894.202,20.510.621,,7.0,21894202.0,20510621.0
136,136,136,4. Phải thu ngắn hạn khác,8,3.473.438,4.987.712,,8.0,3473438.0,4987712.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,9,(1.832.216),(4.944),,9.0,-1832216.0,-4944.0
140,140,140,IV. Hàng tồn kho,,12.779.713,12.038.692,,,12779713.0,12038692.0
141,141,141,1. Hàng tồn kho,10,12.779.713,12.038.692,,10.0,12779713.0,12038692.0
150,150,150,V. Tài sản ngắn hạn khác,,1.256.679,8.295.914,,,1256679.0,8295914.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,132.724,284.023,,11.0,132724.0,284023.0
153,153,153,2. Thuế và các khoản phải thu Nhà nước,20,-,167.242,,20.0,,167242.0
155,155,155,3. Tài sản ngắn hạn khác,12,1.123.955,7.844.649,,12.0,1123955.0,7844649.0
