row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,1.715.162,2.040.742,1715162.0,2040742.0
Trả trước cho các bên liên quan,Trả trước cho các bên liên quan,Trả trước cho các bên liên quan,-,44.722,,44722.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.715.162,2.085.464,1715162.0,2085464.0
Chi tiết các khoản trả trước cho người bánchiếm trên 10% tổng trả trước cho người bán,Chi tiết các khoản trả trước cho người bánchiếm trên 10% tổng trả trước cho người bán,Chi tiết các khoản trả trước cho người bánchiếm trên 10% tổng trả trước cho người bán,,,,
Trả trước cho một cơ quan Nhà nước,Chi tiết các khoản trả trước cho người bánchiếm trên 10% tổng trả trước cho người bán > Trả trước cho một cơ quan Nhà nước,Trả trước cho một cơ quan Nhà nước,254.496,305.400,254496.0,305400.0
Trả trước cho một đối tác,Chi tiết các khoản trả trước cho người bánchiếm trên 10% tổng trả trước cho người bán > Trả trước cho một đối tác,Trả trước cho một đối tác,-,319.584,,319584.0
