row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,,
Số đầu năm,Vốn cổ phần đã phát hành > Số đầu năm,Số đầu năm,32.756.212,26.377.080,32756212.0,26377080.0
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành > Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,1.543.142,-,1543142.0,
Chuyển đổi cổ phiếu ưu đãi sang cổ phiếu phổ thông,Vốn cổ phần đã phát hành > Chuyển đổi cổ phiếu ưu đãi sang cổ phiếu phổ thông,Chuyển đổi cổ phiếu ưu đãi sang cổ phiếu phổ thông,9.786,-,9786.0,
Chia cổ tức bằng cổ phiếu,Vốn cổ phần đã phát hành > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,-,5.539.132,,5539132.0
Phát hành cổ phiếu ưu đãi,Vốn cổ phần đã phát hành > Phát hành cổ phiếu ưu đãi,Phát hành cổ phiếu ưu đãi,-,840.000,,840000.0
Số cuối năm,Vốn cổ phần đã phát hành > Số cuối năm,Số cuối năm,34.309.140,32.756.212,34309140.0,32756212.0
