row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Thay đổi dự phòng giảm giá các khoản đầu tư,Thay đổi dự phòng giảm giá các khoản đầu tư,Thay đổi dự phòng giảm giá các khoản đầu tư,2.866.311,743.982,2866311.0,743982.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.749.388,1.781.750,1749388.0,1781750.0
Chi phí phát hành phân bổ,Chi phí phát hành phân bổ,Chi phí phát hành phân bổ,137.299,218.438,137299.0,218438.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,45.869,31.564,45869.0,31564.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.798.867,2.775.734,4798867.0,2775734.0
