row_label_raw,row_label_full,Các bên liên quan khác,Các bên liên quan khác_1,Các bên liên quan khác_2,numeric__Các bên liên quan khác_1,numeric__Các bên liên quan khác_2
Liên doanh Việt - Nga Vietsovpetro,Liên doanh Việt - Nga Vietsovpetro,Liên doanh Việt - Nga Vietsovpetro,154.519.338.142,-,154519338142.0,
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,103.777.990.516,141.237.895.281,103777990516.0,141237895281.0
Trường Cao Đằng Dầu khí,Trường Cao Đằng Dầu khí,Trường Cao Đằng Dầu khí,1.592.496.460,-,1592496460.0,
Tổng Công ty Bảo dưỡng - Sửa chữa Công trìnhDầu khí - CTCP,Tổng Công ty Bảo dưỡng - Sửa chữa Công trìnhDầu khí - CTCP,Tổng Công ty Bảo dưỡng - Sửa chữa Công trìnhDầu khí - CTCP,1.165.014.668,-,1165014668.0,
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,-,2.868.030.977,,2868030977.0
,,,261.054.839.786,144.105.926.258,261054839786.0,144105926258.0
