row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
(iv),(iv),(iv),"Thu nhập của Hội đồng Quản trị, Ban Tổng Giám đốc,Ban kiểm soát, Kế toán trường",,,,,
(iv),(iv) > (iv),(iv),Lương và các quyền lợi gộp khác,19.686.283.182,18.295.351.609,,19686283182.0,18295351609.0
(b),(b),(b),Số dư cuối năm với các bên liên quan,,,,,
(b),(b),(b),,2021VND,2020VND,,,
(i),(i),(i),Tiền gửi có kỳ hạn,,,,,
(i),(i) > (i),(i),Bên liên quan khácNgân hàng TMCP Đại chúng Việt Nam,1.200.000.000.000,1.400.000.000.000,,1200000000000.0,1400000000000.0
(ii),(ii),(ii),Phải thu ngắn hạn của khách hàng (Thuyết minh 5),,,,,
(ii),(ii) > (ii),(ii),Công ty mẹTập đoàn Dầu khí Việt Nam,159.532.823.980,235.334.798.040,,159532823980.0,235334798040.0
(ii),(ii) > (ii),(ii),Các công ty conCông ty Cổ phần Phân phối Khí thấp áp Dầu khíViệt Nam,1.714.062.590.896,1.594.879.136.634,,1714062590896.0,1594879136634.0
(ii),(ii) > (ii),(ii),Công ty Cổ phần Kinh doanh LPG Việt Nam,1.090.273.646.515,767.622.292.216,,1090273646515.0,767622292216.0
(ii),(ii) > (ii),(ii),Công ty Cổ phần CNG Việt Nam,-,12.114.957.239,,,12114957239.0
(ii),(ii) > (ii),(ii),Công ty liên kếtCông ty Cổ phần Kinh doanh Khí Miền Nam,641.923.712.397,195.403.691.475,,641923712397.0,195403691475.0
(ii),(ii) > (ii),(ii),Các bên liên quan khácTổng Công ty Điện lực Dầu khí Việt Nam,2.960.942.561.950,583.144.806.880,,2960942561950.0,583144806880.0
(ii),(ii) > (ii),(ii),Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,330.013.157.891,236.962.736.585,,330013157891.0,236962736585.0
(ii),(ii) > (ii),(ii),Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,127.278.832.169,117.437.036.041,,127278832169.0,117437036041.0
(ii),(ii) > (ii),(ii),Tổng Công ty Cổ phần Vận tải Dầu khí,42.824.781.520,5.879.400.696,,42824781520.0,5879400696.0
(ii),(ii) > (ii),(ii),Tổng Công ty Dầu Việt Nam - CTCP,119.015.926.892,2.328.717.653,,119015926892.0,2328717653.0
(ii),(ii) > (ii),(ii),Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP,25.453.339.903,-,,25453339903.0,
(ii),(ii) > (ii),(ii),,7.211.321.374.113,3.751.107.573.459,,7211321374113.0,3751107573459.0
