row_label_raw,row_label_full,Công ty mẹ,Công ty mẹ_1,Công ty mẹ_2,numeric__Công ty mẹ_1,numeric__Công ty mẹ_2
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,832.348.541.820,6.564.268.635,832348541820.0,6564268635.0
Các Công ty con,Các Công ty con,Các Công ty con,Các Công ty con,Các Công ty con,,
Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Các Công ty con > Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,397.125.337.804,397.125.337.804,397125337804.0,397125337804.0
Công ty Cổ phần Kinh doanh LPG Việt Nam,Các Công ty con > Công ty Cổ phần Kinh doanh LPG Việt Nam,Công ty Cổ phần Kinh doanh LPG Việt Nam,11.248.168.357,11.270.239.245,11248168357.0,11270239245.0
Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Các Công ty con > Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,-,3.483.454.428,,3483454428.0
