row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,2020 > Giá trị VND,2020 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND,numeric__2020 > Giá trị VND,numeric__2020 > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),2.835.151.858.417,2.835.151.858.417,1.315.034.922.957,1.315.034.922.957,2835151858417.0,2835151858417.0,1315034922957.0,1315034922957.0
Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),3.606.860.045.173,3.606.860.045.173,1.332.762.928.702,1.332.762.928.702,3606860045173.0,3606860045173.0,1332762928702.0,1332762928702.0
,,,6.442.011.903.590,6.442.011.903.590,2.647.797.851.659,2.647.797.851.659,6442011903590.0,6442011903590.0,2647797851659.0,2647797851659.0
