row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
(vi),(vi),(vi),Phải trả người bán ngắn hạn (Thuyết minh 13),,,,,
(vi),(vi),(vi),Công ty mẹ,,,,,
(vi),(vi) > (vi),(vi),Tập đoàn Dầu khí Việt Nam,2.387.845.437.216,76.471.339.838,,2387845437216.0,76471339838.0
(vi),(vi),(vi),Công ty con,,,,,
(vi),(vi) > (vi),(vi),Công ty Cổ phần Bọc ống Dầu khí Việt Nam,-,118.944.456.416,,,118944456416.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Sản xuất ống thép Dầu khí Việt Nam,-,66.318.137.669,,,66318137669.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Kinh doanh LPG Việt Nam,-,2.183.586.590,,,2183586590.0
(vi),(vi),(vi),Công ty liên kết,,,,,
(vi),(vi) > (vi),(vi),Công ty Cổ phần Kinh doanh Khí Miền Nam,2.181.371.912,19.644.216.209,,2181371912.0,19644216209.0
(vi),(vi),(vi),Các bên liên quan khác,,,,,
(vi),(vi) > (vi),(vi),Công ty Cổ phần Lọc Hóa Dầu Bình Sơn,847.409.271.143,441.446.739.201,,847409271143.0,441446739201.0
(vi),(vi) > (vi),(vi),Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,126.596.550.682,401.679.592.455,,126596550682.0,401679592455.0
(vi),(vi) > (vi),(vi),Liên doanh Việt - Nga Vietsovpetro,138.521.387.442,149.542.277.968,,138521387442.0,149542277968.0
(vi),(vi) > (vi),(vi),Tổng Công ty Cổ phần Vận tải Dầu khí,56.189.972.671,44.446.493.124,,56189972671.0,44446493124.0
(vi),(vi) > (vi),(vi),Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,-,4.876.544.800,,,4876544800.0
(vi),(vi) > (vi),(vi),Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,3.236.776.645,3.236.776.645,,3236776645.0,3236776645.0
(vi),(vi) > (vi),(vi),Tổng Công ty Dầu Việt Nam - CTCP,2.584.273.891,2.443.134.241,,2584273891.0,2443134241.0
(vi),(vi) > (vi),(vi),Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,-,1.529.633.546,,,1529633546.0
(vi),(vi) > (vi),(vi),Tổng Công ty Thăm dò và Khai thác Dầu khí,42.295.003.571,-,,42295003571.0,
(vi),(vi) > (vi),(vi),,3.606.860.045.173,1.332.762.928.702,,3606860045173.0,1332762928702.0
(vii),(vii),(vii),Chi phí phải trả ngắn hạn (Thuyết minh 15),,,,,
(vii),(vii),(vii),Công ty mẹ,,,,,
(vii),(vii) > (vii),(vii),Tập đoàn Dầu khí Việt Nam,2.109.745.264.552,2.278.454.336.677,,2109745264552.0,2278454336677.0
(vii),(vii),(vii),Các bên liên quan khác,,,,,
(vii),(vii) > (vii),(vii),Tổng Công ty Thăm dò và Khai thác Dầu khí,8.053.692.787,3.525.639.662,,8053692787.0,3525639662.0
(vii),(vii) > (vii),(vii),Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,-,2.157.369.900,,,2157369900.0
(vii),(vii) > (vii),(vii),,2.117.798.957.339,2.284.137.346.239,,2117798957339.0,2284137346239.0
(viii),(viii),(viii),Phải trả ngắn hạn khác (Thuyết minh 17),,,,,
(viii),(viii),(viii),Bên liên quan khác,,,,,
(viii),(viii) > (viii),(viii),Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,163.204.776.065,159.783.763.794,,163204776065.0,159783763794.0
