row_label_raw,row_label_full,col_0,2021,2020(Trình bày lại),numeric__2021,numeric__2020(Trình bày lại)
Lợi nhuận thuân phân bổ cho các cổ đông (VND),Lợi nhuận thuân phân bổ cho các cổ đông (VND),Lợi nhuận thuân phân bổ cho các cổ đông (VND),8.593.226.953.290,8.069.010.868.266,8593226953290.0,8069010868266.0
"Điều chỉnh giảm sở trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm sở trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm sở trích quỹ khen thưởng, phúc lợi (VND)",(140.806.595.361),(146.213.641.152),-140806595361.0,-146213641152.0
,,,8.452.420.357.929,7.922.797.227.114,8452420357929.0,7922797227114.0
Bình quân sở cổ phiếu phố thông đang lưu hành (cổ phiếu),Bình quân sở cổ phiếu phố thông đang lưu hành (cổ phiếu),Bình quân sở cổ phiếu phố thông đang lưu hành (cổ phiếu),1.913.950.000,1.913.950.000,1913950000.0,1913950000.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.416,4.140,4416.0,4140.0
