row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2021 VND,Tại ngày 31 tháng 12 năm > 2020 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2021 VND,numeric__Tại ngày 31 tháng 12 năm > 2020 VND
200,200,200,TÀI SẢN DÀI HẠN,,27.914.966.526.314,24.270.715.292.635,,,27914966526314.0,24270715292635.0
210,210,210,Các khoản phải thu dài hạn,,181.841.313.340,152.703.993.272,,,181841313340.0,152703993272.0
212,212,212,Trả trước cho người bán dài hạn,6(b),70.338.402.093,73.909.907.257,,,70338402093.0,73909907257.0
216,216,216,Phải thu dài hạn khác,7(b),111.502.911.247,78.794.086.015,,,111502911247.0,78794086015.0
220,220,220,Tài sản cố định,,16.492.141.315.177,18.074.444.125.582,,,16492141315177.0,18074444125582.0
221,221,221,Tài sản cố định hữu hình,11(a),16.149.612.942.634,17.700.962.089.176,,,16149612942634.0,17700962089176.0
222,222,222,Nguyên giá,,51.488.945.135.360,50.184.811.026.786,,,51488945135360.0,50184811026786.0
223,223,223,Giá trị khấu hao lũy kế,,(35.339.332.192.726),(32.483.848.937.610),,,-35339332192726.0,-32483848937610.0
227,227,227,Tài sản cố định vô hình,11(b),342.528.372.543,373.482.036.406,,,342528372543.0,373482036406.0
228,228,228,Nguyên giá,,502.441.897.806,505.152.601.643,,,502441897806.0,505152601643.0
229,229,229,Giá trị khấu hao lũy kế,,(159.913.525.263),(131.670.565.237),,,-159913525263.0,-131670565237.0
240,240,240,Tài sản dở dang dài hạn,,4.827.037.345.480,2.228.011.170.469,,,4827037345480.0,2228011170469.0
242,242,242,Chi phí xây dựng cơ bản dở dang,12,4.827.037.345.480,2.228.011.170.469,,12.0,4827037345480.0,2228011170469.0
250,250,250,Đầu tư tài chính dài hạn,,3.076.465.227.009,3.241.442.057.503,,,3076465227009.0,3241442057503.0
251,251,251,Đầu tư vào công ty con,4(b),3.562.870.071.633,3.562.870.071.633,,,3562870071633.0,3562870071633.0
252,252,252,Đầu tư vào công ty liên kết,4(c),284.460.000.000,284.460.000.000,,,284460000000.0,284460000000.0
254,254,254,Dự phòng đầu tư tài chính dài hạn,"4(b),4(c)",(770.864.844.624),(605.888.014.130),,,-770864844624.0,-605888014130.0
260,260,260,Tài sản dài hạn khác,,3.337.481.325.308,574.113.945.809,,,3337481325308.0,574113945809.0
261,261,261,Chi phí trả trước dài hạn,10(b),3.337.481.325.308,574.113.945.809,,,3337481325308.0,574113945809.0
270,270,270,TỔNG TÀI SẢN,,77.006.081.562.544,61.639.574.389.217,,,77006081562544.0,61639574389217.0
