row_label_raw,row_label_full,Công ty Cổ phần Sản xuất Ông thép Dầu Khí Việt Nam > Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam > Công ty Cổ phần CNG Việt Nam > Công ty Cổ phần Kinh doanh LPG Việt Nam > Công ty Cổ phần Boc ống Dầu khí Việt Nam > Công ty Cổ phần LNG Việt Nam,2021 > Giá gốcVND > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900 > 127.902.365.221 > 51.000.000.000,2021 > Dự phòngVND > (744.683.109.886) > - > (8.608.365.854),2021 > Giá trị hợp lýVND > (*) > 1.518.030.000.000 > 455.868.000.000 > 265.920.290.200 > 204.668.600.000 > (*),2020 > Giá gốcVND > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900 > 127.902.365.221 > 51.000.000.000,2020 > Dự phòngVND > (581.511.360.158) > - > (10.624.858.680),2020 > Giá trị hợp lýVND > (*) > 1.286.235.000.000 > 306.180.000.000 > 164.795.672.800 > 205.812.000.000 > (*),numeric__2021 > Giá gốcVND > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900 > 127.902.365.221 > 51.000.000.000,numeric__2021 > Dự phòngVND > (744.683.109.886) > - > (8.608.365.854),numeric__2021 > Giá trị hợp lýVND > (*) > 1.518.030.000.000 > 455.868.000.000 > 265.920.290.200 > 204.668.600.000 > (*),numeric__2020 > Giá gốcVND > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900 > 127.902.365.221 > 51.000.000.000,numeric__2020 > Dự phòngVND > (581.511.360.158) > - > (10.624.858.680),numeric__2020 > Giá trị hợp lýVND > (*) > 1.286.235.000.000 > 306.180.000.000 > 164.795.672.800 > 205.812.000.000 > (*)
,,,3.562.870.071.633,(753.291.475.740),,3.562.870.071.633,(592.136.218.838),,3562870071633.0,-753291475740.0,,3562870071633.0,-592136218838.0,
(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,(c) Đầu tư vào công ty liên kết,,,,,,
,,,2021,2021,2021,2020,2020,2020,2021.0,2021.0,2021.0,2020.0,2020.0,2020.0
,,,Giá gốcVND,Dự phòngVND,Giá trị hợp lýVND,Giá gốcVND,Dự phòngVND,Giá trị hợp lýVND,,,,,,
Công ty Cổ phần Kinh doanh Khí Miền Nam,(c) Đầu tư vào công ty liên kết > Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,226.460.000.000,-,440.789.475.000,226.460.000.000,-,352.631.580.000,226460000000.0,,440789475000.0,226460000000.0,,352631580000.0
Công ty TNHH Khí Nhiên liệu Giao thông Vận tải PVGazprom,(c) Đầu tư vào công ty liên kết > Công ty TNHH Khí Nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí Nhiên liệu Giao thông Vận tải PVGazprom,58.000.000.000,(17.573.368.884),(*),58.000.000.000,(13.751.795.292),(*),58000000000.0,-17573368884.0,,58000000000.0,-13751795292.0,
,,,284.460.000.000,(17.573.368.884),,284.460.000.000,(13.751.795.292),,284460000000.0,-17573368884.0,,284460000000.0,-13751795292.0,
